time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010478434764	4.78519	-9.25044	-2.77574	-2.06822	-0.987652	radar	2.32745	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.8855	-9.09957	-2.82684	-2.1354	-0.998722	lidar	0.403215	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	5.00014	-8.98272	-2.80016	-2.22153	-1.03773	radar	1.01356	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.10813	-8.8574	-2.82101	-2.2841	-1.04239	lidar	0.0666487	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.17666	-8.72628	-2.84048	-2.29622	-0.982102	radar	2.33089	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.3	-8.59669	-2.88563	-2.35496	-0.98555	lidar	0.238199	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.37701	-8.47136	-2.88306	-2.36502	-0.926205	radar	2.19238	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.48559	-8.36457	-2.87208	-2.41285	-0.923709	lidar	0.0323909	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.51895	-8.24452	-2.83154	-2.36956	-0.796455	radar	11.9469	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.63091	-8.12882	-2.87095	-2.40657	-0.793169	lidar	0.275688	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.74267	-8.01234	-2.88127	-2.43751	-0.776638	radar	0.506196	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.86389	-7.90094	-2.89494	-2.47526	-0.772063	lidar	0.152674	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.98448	-7.79753	-2.89506	-2.50865	-0.759986	radar	0.195489	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.12394	-7.69505	-2.92401	-2.5493	-0.758504	lidar	0.0906298	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.20627	-7.59665	-2.8617	-2.54077	-0.688601	radar	3.85831	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.33275	-7.50076	-2.89403	-2.57029	-0.683626	lidar	0.201877	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.42984	-7.39762	-2.82801	-2.5649	-0.619095	radar	3.45553	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.56215	-7.303	-2.84354	-2.59374	-0.614182	lidar	0.125526	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.65546	-7.21801	-2.78145	-2.59184	-0.563446	radar	2.45083	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.77661	-7.12312	-2.81146	-2.60939	-0.553414	lidar	0.489072	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.89174	-7.04792	-2.80228	-2.63051	-0.545089	radar	0.195696	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	7.00401	-6.97467	-2.79171	-2.65208	-0.540337	lidar	0.231513	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.1178	-6.8923	-2.74378	-2.66055	-0.510251	radar	1.12399	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.25685	-6.80876	-2.76767	-2.68182	-0.503576	lidar	0.161002	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.33542	-6.72627	-2.64421	-2.66093	-0.434626	radar	5.18928	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.45489	-6.64137	-2.67236	-2.67009	-0.422613	lidar	0.509986	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.56976	-6.57664	-2.65917	-2.68391	-0.411882	radar	0.13556	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.68635	-6.50409	-2.66867	-2.69593	-0.403921	lidar	0.260116	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.84116	-6.45534	-2.78221	-2.74623	-0.451944	radar	3.47933	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.97082	-6.3896	-2.79635	-2.76158	-0.444987	lidar	0.147115	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.03763	-6.31049	-2.52651	-2.71977	-0.342363	radar	15.1615	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.16852	-6.22922	-2.55518	-2.72488	-0.329046	lidar	0.444822	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.24437	-6.14692	-2.38501	-2.69395	-0.258472	radar	7.20322	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.36765	-6.05914	-2.42099	-2.69054	-0.241517	lidar	0.663994	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.52082	-6.00506	-2.54972	-2.72954	-0.283157	radar	3.60977	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.65496	-5.92286	-2.58215	-2.73006	-0.268679	lidar	0.434984	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.77864	-5.8555	-2.57242	-2.73488	-0.257572	radar	0.496576	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.92503	-5.76349	-2.63024	-2.72964	-0.238482	lidar	0.695028	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	8.99989	-5.68496	-2.46804	-2.69422	-0.171476	radar	5.92261	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.12858	-5.58621	-2.53517	-2.67798	-0.147329	lidar	1.09486	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.23796	-5.5112	-2.48091	-2.66615	-0.119809	radar	0.966835	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.3627	-5.42158	-2.51085	-2.65662	-0.104584	lidar	0.435166	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.40862	-5.31985	-2.24233	-2.585	0.00501009	radar	16.2104	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.53106	-5.20585	-2.31552	-2.55848	0.0300695	lidar	1.138	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.62533	-5.11674	-2.28536	-2.53485	0.0576727	radar	1.03483	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.74347	-4.99076	-2.36353	-2.50216	0.0853257	lidar	1.40818	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.84889	-4.9041	-2.35891	-2.48773	0.0988454	radar	0.484765	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.96087	-4.78185	-2.41995	-2.45895	0.120439	lidar	0.881143	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0504	-4.69282	-2.42106	-2.44227	0.132116	radar	0.385771	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1537	-4.56755	-2.49165	-2.41137	0.154487	lidar	1.04738	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2281	-4.45152	-2.43132	-2.36341	0.205852	radar	2.51619	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3332	-4.30592	-2.50963	-2.32657	0.229216	lidar	1.17295	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4404	-4.20325	-2.55802	-2.32845	0.206162	radar	1.03713	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5468	-4.05626	-2.63104	-2.29704	0.224474	lidar	0.817064	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.6511	-3.94511	-2.6609	-2.29245	0.212207	radar	0.282651	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7505	-3.80978	-2.70031	-2.26948	0.222445	lidar	0.255073	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8506	-3.69178	-2.71371	-2.25799	0.221423	radar	0.104866	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9496	-3.53984	-2.77197	-2.23062	0.235254	lidar	0.499353	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9938	-3.39471	-2.66913	-2.15493	0.323814	radar	6.90223	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0722	-3.24032	-2.71479	-2.12262	0.336869	lidar	0.435347	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1178	-3.09268	-2.68005	-2.06619	0.387496	radar	2.17477	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1841	-2.93278	-2.72494	-2.03181	0.39918	lidar	0.39575	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1747	-2.76155	-2.64314	-1.91821	0.527853	radar	12.6978	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.2086	-2.60744	-2.65905	-1.87699	0.538452	lidar	0.448743	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2146	-2.44229	-2.65566	-1.79462	0.614848	radar	4.44197	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.2305	-2.29175	-2.65839	-1.75167	0.62276	lidar	0.325074	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.3241	-2.19037	-2.62825	-1.81887	0.473188	radar	17.2468	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3584	-2.01968	-2.68468	-1.78596	0.47869	lidar	0.348406	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.3077	-1.85028	-2.65112	-1.65573	0.630327	radar	17.5307	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.3056	-1.68765	-2.67734	-1.61135	0.638594	lidar	0.363623	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.3066	-1.53715	-2.68421	-1.57185	0.645186	radar	0.0479886	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2978	-1.37797	-2.70398	-1.53136	0.649287	lidar	0.119552	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2434	-1.20809	-2.76267	-1.4357	0.737996	radar	6.13412	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.2093	-1.05798	-2.7607	-1.38909	0.743302	lidar	0.154205	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.093	-0.872222	-2.91499	-1.24831	0.88922	radar	16.3974	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.023	-0.72573	-2.90689	-1.19038	0.897326	lidar	0.33264	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9597	-0.582542	-2.89078	-1.14336	0.891829	radar	0.234559	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8819	-0.440384	-2.89123	-1.08944	0.896117	lidar	0.0993034	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.7095	-0.274986	-3.18898	-0.944176	1.04683	radar	23.1667	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.6027	-0.176	-3.14111	-0.88066	1.05835	lidar	0.4452	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.5138	-0.0701161	-3.01296	-0.840745	1.02718	radar	2.04174	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.3915	-0.00375497	-2.92396	-0.763797	1.04934	lidar	1.29004	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2465	0.0994913	-3.00732	-0.683948	1.08206	radar	1.94269	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.1055	0.132405	-2.90822	-0.593879	1.11465	lidar	2.05653	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.96019	0.205206	-2.92282	-0.520958	1.12903	radar	0.653563	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.80882	0.219663	-2.84801	-0.426389	1.16289	lidar	1.76918	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.70671	0.239318	-2.58356	-0.363623	1.15032	radar	5.43759	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.5724	0.249797	-2.54311	-0.280921	1.17078	lidar	0.607677	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.4341	0.278808	-2.5766	-0.212262	1.17739	radar	0.605299	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.28845	0.26517	-2.55182	-0.121917	1.20323	lidar	0.852293	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.14208	0.274349	-2.57622	-0.0521726	1.20715	radar	0.153487	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.99028	0.268705	-2.58682	0.0221254	1.21432	lidar	0.196499	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.84092	0.267722	-2.65011	0.0834797	1.20965	radar	0.510192	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.68818	0.251561	-2.66302	0.150695	1.20968	lidar	0.100154	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.53525	0.23034	-2.70133	0.212744	1.20467	radar	0.160398	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.38623	0.207963	-2.70893	0.269423	1.1947	lidar	0.14748	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.23645	0.172525	-2.75915	0.325464	1.18433	radar	0.307369	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.08474	0.127787	-2.77253	0.384252	1.17755	lidar	0.198519	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.86994	0.127636	-3.1832	0.365436	1.08622	radar	19.1673	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.71025	0.0854102	-3.1929	0.405468	1.07151	lidar	0.476867	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.61667	0.00636833	-2.95266	0.492955	1.11581	radar	7.26567	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.48331	-0.00997822	-2.91933	0.509107	1.07685	lidar	1.8199	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.32881	-0.0564656	-2.97739	0.533525	1.03774	radar	1.66727	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.18904	-0.0952773	-2.93616	0.558782	1.0068	lidar	1.21807	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.07859	-0.178476	-2.82244	0.625209	1.02491	radar	1.84603	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.95651	-0.240256	-2.78729	0.661554	1.00563	lidar	0.543903	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.85414	-0.331819	-2.71853	0.723851	1.01774	radar	0.729376	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.74947	-0.412245	-2.68682	0.768256	1.00675	lidar	0.254965	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.645	-0.502282	-2.68947	0.810179	0.990417	radar	0.402601	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.5503	-0.597568	-2.66464	0.857903	0.984101	lidar	0.123686	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.46523	-0.718017	-2.66213	0.91946	0.99226	radar	0.280637	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.37523	-0.862309	-2.70728	0.985249	1.00275	lidar	0.386116	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37335	-1.06351	-2.63481	1.15876	1.17049	radar	19.51	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.32927	-1.19979	-2.65408	1.22565	1.17812	lidar	0.20773	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.30558	-1.38178	-2.70235	1.33888	1.2446	radar	2.72294	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.28882	-1.53222	-2.7015	1.41488	1.25175	lidar	0.266502	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.28932	-1.69738	-2.7311	1.5069	1.28207	radar	1.05179	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.29681	-1.84363	-2.716	1.58299	1.28784	lidar	0.181291	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.29356	-1.96802	-2.63843	1.63086	1.25301	radar	1.37571	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.31393	-2.11634	-2.64437	1.70398	1.25674	lidar	0.0958278	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.31575	-2.22277	-2.54747	1.74036	1.21683	radar	1.96203	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.33746	-2.3659	-2.58551	1.79873	1.21235	lidar	0.288586	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.38009	-2.53143	-2.68961	1.87562	1.23026	radar	1.13124	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.43139	-2.68685	-2.72175	1.94265	1.22791	lidar	0.276358	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.48147	-2.82789	-2.71605	2.00275	1.21841	radar	0.196444	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.5462	-2.97355	-2.73836	2.06583	1.21329	lidar	0.118644	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59394	-3.08229	-2.55209	2.10983	1.17558	radar	5.47594	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.63926	-3.25779	-2.63992	2.13844	1.13632	lidar	2.73207	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.69831	-3.39325	-2.62746	2.18041	1.1129	radar	1.38518	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.75092	-3.56237	-2.6945	2.20214	1.07166	lidar	2.41324	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.81971	-3.68564	-2.63996	2.24352	1.0504	radar	1.20677	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.89644	-3.82922	-2.67723	2.2781	1.02633	lidar	0.789987	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.99912	-3.96996	-2.75234	2.32374	1.01552	radar	1.80746	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.06645	-4.13909	-2.80526	2.33016	0.965607	lidar	2.86267	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.12322	-4.22902	-2.53867	2.36014	0.934435	radar	7.87718	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.18255	-4.38293	-2.57414	2.36136	0.884634	lidar	2.64126	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.27086	-4.50417	-2.58792	2.39041	0.865009	radar	1.22415	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.31955	-4.66099	-2.60585	2.37731	0.80607	lidar	3.71697	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.43678	-4.80556	-2.80603	2.4046	0.792951	radar	4.18604	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.50048	-4.97166	-2.82545	2.3885	0.73473	lidar	3.33216	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.57058	-5.07459	-2.72939	2.4031	0.711329	radar	2.27475	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.61787	-5.24004	-2.7539	2.37242	0.646501	lidar	4.12448	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.69972	-5.3496	-2.67726	2.39012	0.6278	radar	1.50039	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.76865	-5.504	-2.69456	2.37599	0.580289	lidar	2.11135	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.85052	-5.61022	-2.59044	2.39126	0.562241	radar	2.01375	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.90196	-5.77549	-2.6067	2.35947	0.501415	lidar	3.39944	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.98703	-5.8843	-2.57936	2.37329	0.487757	radar	0.700857	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.05258	-6.02955	-2.59049	2.35662	0.445765	lidar	1.60409	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.17744	-6.16526	-2.86843	2.37384	0.444491	radar	7.40103	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.245	-6.31336	-2.88203	2.35232	0.402079	lidar	1.65137	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.30905	-6.40456	-2.61117	2.35784	0.382179	radar	7.684	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.37061	-6.54816	-2.61416	2.33649	0.341212	lidar	1.48861	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.45525	-6.65831	-2.60143	2.34362	0.329907	radar	0.711618	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.50323	-6.81586	-2.6065	2.30707	0.277281	lidar	2.42567	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.62494	-6.95905	-2.80428	2.3179	0.275603	radar	3.75832	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.68084	-7.1245	-2.81194	2.2815	0.226066	lidar	2.06618	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.77167	-7.24572	-2.78555	2.28559	0.217525	radar	0.285267	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.84073	-7.38594	-2.78267	2.26917	0.190287	lidar	0.674758	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.92668	-7.50127	-2.8295	2.27339	0.186104	radar	0.870987	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.97337	-7.65391	-2.83709	2.23816	0.143297	lidar	1.56639	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.02953	-7.76073	-2.66111	2.22877	0.123388	radar	3.40705	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.0689	-7.93393	-2.68193	2.1825	0.0725456	lidar	2.13562	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.11383	-8.0388	-2.49776	2.16787	0.0504785	radar	3.47877	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.14819	-8.18269	-2.49702	2.13419	0.0157545	lidar	1.18126	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.21545	-8.30524	-2.51438	2.12949	0.0109337	radar	0.30767	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.25417	-8.45607	-2.52848	2.09635	-0.0209965	lidar	0.889668	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.34476	-8.6012	-2.72893	2.10408	-0.00663409	radar	4.76609	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.39736	-8.7641	-2.75472	2.07608	-0.0327451	lidar	0.645757	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.46402	-8.89779	-2.73853	2.06934	-0.0380392	radar	0.0932878	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.50809	-9.06659	-2.76798	2.03652	-0.0671221	lidar	0.760816	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.56901	-9.20008	-2.78981	2.02929	-0.0703365	radar	0.238959	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.60829	-9.35869	-2.82068	1.99993	-0.0948159	lidar	0.623667	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.63365	-9.47664	-2.60168	1.96967	-0.127555	radar	5.47056	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.67449	-9.62544	-2.61738	1.94816	-0.141268	lidar	0.172975	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.70587	-9.74686	-2.50976	1.92671	-0.158616	radar	1.27957	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.72339	-9.90234	-2.53137	1.89106	-0.183931	lidar	0.555548	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.77974	-10.041	-2.67728	1.89526	-0.164261	radar	2.87338	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.80046	-10.1908	-2.70063	1.86656	-0.183486	lidar	0.357495	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.847	-10.3397	-2.74613	1.8599	-0.177897	radar	0.281537	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.87926	-10.4983	-2.76333	1.8398	-0.187611	lidar	0.114008	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.89497	-10.6287	-2.63312	1.81048	-0.212615	radar	2.01396	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.90279	-10.7946	-2.66288	1.7758	-0.23419	lidar	0.431468	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.91015	-10.9236	-2.5709	1.747	-0.254163	radar	1.12842	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.91126	-11.0864	-2.60156	1.71282	-0.273017	lidar	0.356887	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.92676	-11.2303	-2.59947	1.6944	-0.276708	radar	0.0643912	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.9153	-11.3953	-2.63132	1.6562	-0.298097	lidar	0.436951	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.9251	-11.5438	-2.63119	1.6372	-0.301261	radar	0.174663	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.90512	-11.7056	-2.65626	1.5991	-0.3212	lidar	0.387614	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.8931	-11.8299	-2.59868	1.56896	-0.33928	radar	0.562496	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.85185	-11.989	-2.6464	1.52145	-0.367573	lidar	0.854728	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
